Name,Extracted_name,Value,Raw_unit,Type
Mn2O3 @ C-15,"[{'Mn': '2.0', 'O': '3.0'}]",62.4,%,None
MoO2 @ C,"[{'Mo': '1.0', 'O': '2.0'}, {'C': '1.0'}]",54.8,%,None
SiOx,"[{'Si': '1.0', 'O': 'x'}]",31.6,%,None
BiOx,"[{'Bi': '1.0', 'O': 'x'}]",100,%,None
SnSbCo-3,"[{'Sn': '1.0', 'Sb': '1.0', 'Co': '1.0'}]",82.6,%,None
Mg / Al,"[{'Mg': '1.0'}, {'Al': '1.0'}]",100,%,None
SiOC / grapheme,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",63,%,None
Co3O4 / C,"[{'Co': '3.0', 'O': '4.0'}, {'C': '1.0'}]",77.4,%,None
Cu3Si,"[{'Cu': '3.0', 'Si': '1.0'}]",90.14,%,None
NiCo2O4 @ MnO2,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}, {'Mn': '1.0', 'O': '2.0'}]",100,%,None
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",73.3,%,None
CNF,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}]",95.8,%,Anod
MoSe2–CoSe2 / NGA-10,"[{'Mo': '1.0', 'Se': '2.0'}]",72.9,%,None
Lithium titanium oxide,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",99.97,%,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",100,%,None
CoSe2 @ N-PGC / CNTs,"[{'Co': '1.0', 'Se': '2.0', 'N': '1.0'}]",75.6,%,None
VS2-30,"[{'V': '1.0', 'S': '2.0'}]",84.9,%,None
CNT / SnO2 @ C-2,"[{'Sn': '1.0', 'O': '2.0', 'C': '1.0'}]",67,%,None
CuHCF / Zn,"[{'Cu': '1.0', 'H': '1.0', 'C': '1.0', 'F': '1.0'}, {'Zn': '1.0'}]",95.8,%,None
SnO2 / C,"[{'Sn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",50.7,%,None
NiMoO4 @ C,"[{'Ni': '1.0', 'Mo': '1.0', 'O': '4.0'}, {'C': '1.0'}]",98,%,None
BP-EG-5h,"[{'B': '1.0', 'P': '1.0'}]",88.37,%,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",98,%,Cath
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",82,%,None
LFP–UG-12 nano,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1.3,%,None
TiO2 / ZnTiO3,"[{'Ti': '1.0', 'O': '2.0'}, {'Zn': '1.0', 'Ti': '1.0', 'O': '3.0'}]",53.03,%,None
MnCo2O4 / graphene,"[{'Mn': '1.0', 'Co': '2.0', 'O': '4.0'}]",72.6,%,None
Li1.167Ni0.4-xMn0.383Co0.05TixO2(,"[{'Li': '1.167', 'Ni': '0.4-x', 'Mn': '0.383', 'Co': '0.05', 'Ti': 'x', 'O': '2",58.99,%,None
Cr2S3 @ C,"[{'Cr': '2.0', 'S': '3.0'}, {'C': '1.0'}]",73.2,%,None
Fe2N @ AC @ rGO,"[{'Fe': '2.0', 'N': '1.0'}]",68.4,%,None
LiVPO4F,"[{'Li': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",84,%,None
TiO2(B),"[{'B': '1.0', 'Ti': '1.0', 'O': '2.0'}]",100,%,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",75.2,%,None
SnO2–NiO–C,"[{'Sn': '1.0', 'O': '2.0'}]",99,%,None
CoNi2S4,"[{'Co': '1.0', 'Ni': '2.0', 'S': '4.0'}]",80,%,None
SiO2,"[{'Si': '1.0', 'O': '2.0'}]",60.7,%,Anod
LiMn1.5Ni0.5O4,"[{'Li': '1.0', 'Mn': '1.5', 'Ni': '0.5', 'O': '4.0'}]",99.84,%,None
TiO2 @ C-2,"[{'Ti': '1.0', 'O': '2.0'}]",95.2,%,None
Na2Ti3O7,"[{'Na': '2.0', 'Ti': '3.0', 'O': '7.0'}]",28,%,None
LFP / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",91.9,%,None
ZnS / graphene,"[{'Zn': '1.0', 'S': '1.0'}]",98.9,%,None
Fe / Fe3O4 / carbon,"[{'Fe': '1.0'}, {'Fe': '3.0', 'O': '4.0'}]",100,%,None
Tetraglyme,"[{'C': '10.0', 'H': '22.0', 'O': '5.0'}]",95,%,None
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",98,%,None
NiO–ZnO,"[{'Ni': '1.0', 'O': '1.0'}]",75.1,%,None
MoTe2,"[{'Mo': '1.0', 'Te': '2.0'}]",81,%,None
CuO / PPy,"[{'Cu': '1.0', 'O': '1.0'}, {'P': 'y+1'}]",97,%,None
CoFe2O4,"[{'Co': '1.0', 'Fe': '2.0', 'O': '4.0'}]",78,%,None
LiNi0.5Mn1.5−xCuxO4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5-x', 'Cu': 'x', 'O': '4.0'}]",89.2,%,None
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",67.6,%,None
SnSb : Fe,"[{'Sn': '1.0', 'Sb': '1.0'}]",43,%,None
Bi2S3 / C,"[{'Bi': '2.0', 'S': '3.0'}, {'C': '1.0'}]",91,%,None
Le-NCA @ SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",95.9,%,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",92,%,Cath
SnS / C,"[{'Sn': '1.0', 'S': '1.0'}, {'C': '1.0'}]",80,%,None
Co3S4,"[{'Co': '3.0', 'S': '4.0'}]",70,%,None
SnS2 / S-rGO,"[{'Sn': '1.0', 'S': '2.0'}]",72,%,None
LiBO2,"[{'Li': '1.0', 'B': '1.0', 'O': '2.0'}]",93.7,%,None
LiCoPO4,"[{'Li': '1.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0'}]",94,%,None
Cu2V2O7,"[{'Cu': '2.0', 'V': '2.0', 'O': '7.0'}]",31.1,%,None
Li1.2Ni0.2Mn0.6O2,"[{'Li': '1.2', 'Ni': '0.2', 'Mn': '0.6', 'O': '2.0'}]",89,%,None
SnSb / C,"[{'Sn': '1.0', 'Sb': '1.0'}, {'C': '1.0'}]",64,%,None
NiTi,"[{'Ni': '1.0', 'Ti': '1.0'}]",72,%,None
LiNO3,"[{'Li': '1.0', 'N': '1.0', 'O': '3.0'}]",80,%,None
MoO2 / Mo2C / C,"[{'Mo': '1.0', 'O': '2.0'}, {'Mo': '2.0', 'C': '1.0'}, {'C': '1.0'}]",98,%,Anod
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",67.2,%,None
CoS2,"[{'Co': '1.0', 'S': '2.0'}]",72.82,%,None
Fe2O3 @ GNS,"[{'Fe': '2.0', 'O': '3.0'}]",100,%,None
MnCO3,"[{'Mn': '1.0', 'C': '1.0', 'O': '3.0'}]",79.1,%,None
SnSb,"[{'Sn': '1.0', 'Sb': '1.0'}]",99.9,%,None
NiCo2S4 @ C,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}, {'C': '1.0'}]",73.7,%,None
Na / CuCl2,"[{'Na': '1.0'}, {'Cu': '1.0', 'Cl': '2.0'}]",99.8,%,None
MnO2 @ PPy,"[{'Mn': '1.0', 'O': '2.0'}, {'P': 'y+1'}]",100,%,None
LiNi0.8Co0.15Al0.05O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.15', 'Al': '0.05', 'O': '2.0'}]",84.9,%,Cath
Li / C : TiO2–TiOF2 half-cell,"[{'Li': '1.0'}, {'Ti': '1.0', 'O': '2.0'}]",88,%,None
Na0.8(Li0.33Mn0.67-xTix)O2,"[{'Na': '0.8', 'Li': '0.33', 'Mn': '0.67-x', 'Ti': 'x', 'O': '2.0'}]",87.8,%,None
Li2O,"[{'Li': '2.0', 'O': '1.0'}]",58.6,%,None
Li2.6Co0.2Cu0.15Fe0.05N-MCMB,"[{'Li': '2.6', 'Co': '0.2', 'Cu': '0.15', 'Fe': '0.05', 'N': '1.0'}]",100,%,None
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",71,%,None
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",72,%,None
V2O5-0,"[{'V': '2.0', 'O': '5.0'}]",99,%,None
SC3 carbon black,"[{'S': '1.0', 'C': '3.0'}]",100,%,None
Nb2O5-500,"[{'Nb': '2.0', 'O': '5.0'}]",92,%,None
Au @ Li4Ti5O12,"[{'Au': '1.0'}, {'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",99.3,%,None
SnSb,"[{'Sn': '1.0', 'Sb': '1.0'}]",98,%,None
KNCF,"[{'K': '1.0', 'N': '1.0', 'C': '1.0', 'F': '1.0'}]",17,%,None
ZnO / Ni,"[{'Zn': '1.0', 'O': '1.0'}, {'Ni': '1.0'}]",71.3,%,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",85.6,%,None
LFP / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",91.2,%,None
TiO2 / SnO2 / carbon,"[{'Ti': '1.0', 'O': '2.0'}, {'Sn': '1.0', 'O': '2.0'}]",100,%,None
Sn2P2S6,"[{'Sn': '2.0', 'P': '2.0', 'S': '6.0'}]",100,%,None
Li3BO3,"[{'Li': '3.0', 'B': '1.0', 'O': '3.0'}]",84.1,%,None
SiOx,"[{'Si': '1.0', 'O': 'x'}]",99.99,%,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",99,%,None
Sn / SnOx @ C,"[{'Sn': '1.0'}, {'Sn': '1.0', 'O': 'x', 'C': '1.0'}]",71.1,%,None
O2 / H2O2,"[{'O': '2.0'}, {'H': '2.0', 'O': '2.0'}]",23.6,%,None
LiNi0.8Co0.15Al0.05O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.15', 'Al': '0.05', 'O': '2.0'}]",40,%,Cath
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",73.2,%,None
ZnMn2O4,"[{'Zn': '1.0', 'Mn': '2.0', 'O': '4.0'}]",68.3,%,None
NaTi2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '1.0', 'Ti': '2.0'}]",100,%,None
NVP @ C,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}, {'C': '1.0'}]",95,%,None
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",65,%,Anod
NiFe2O4,"[{'Ni': '1.0', 'Fe': '2.0', 'O': '4.0'}]",41.22,%,None
LiMn2O4 / TiNb2O7,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}, {'Ti': '1.0', 'Nb': '2.0', 'O': '7.0'}",100,%,None
LiNO3,"[{'Li': '1.0', 'N': '1.0', 'O': '3.0'}]",96,%,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",99,%,None
Si @ C @ ZIF-67-800N,"[{'Si': '1.0'}, {'C': '1.0'}]",79,%,None
Co9S8 @ 2H-MoS2,"[{'Co': '9.0', 'S': '82.0', 'H': '1.0'}]",98.7,%,None
ZnWO4,"[{'Zn': '1.0', 'W': '1.0', 'O': '4.0'}]",44.9,%,None
Si / Cu / N–C,"[{'Si': '1.0'}, {'Cu': '1.0'}]",73.8,%,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",99,%,None
NiO-400,"[{'Ni': '1.0', 'O': '1.0'}]",75,%,None
Nb2O5 / carbon nano,"[{'Nb': '2.0', 'O': '5.0'}]",100,%,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",99,%,None
Nano-MnO2 @ TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",86,%,None
CuO / graphene,"[{'Cu': '1.0', 'O': '1.0'}]",68.7,%,None
Polystyrene,"[{'C': '8.0', 'H': '8.0'}]",82,%,None
K0.27MnO2·0.6H2O,"[{'K': '0.27', 'Mn': '1.0', 'O': '2.0'}]",100,%,None
TEMPO / [Co(Cp)2]PF6,"[{'C': '2.0*p', 'Co': '1.0', 'P': '1.0', 'F': '6.0'}]",80,%,None
SnS / C,"[{'Sn': '1.0', 'S': '1.0'}, {'C': '1.0'}]",84.2,%,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",0.063,%,None
Polyvinylidene difluoride,"[{'C': '2.0', 'H': '2.0', 'F': '2.0'}]",100,%,None
Fe3O4 @ CNT,"[{'Fe': '3.0', 'O': '4.0'}]",56,%,None
Li3V2(PO4)3 / CNT,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",100,%,None
NaxCo0.5Ti0.5O2,"[{'Na': 'x', 'Co': '0.5', 'Ti': '0.5', 'O': '2.0'}]",98,%,None
FeS2 / CNT,"[{'Fe': '1.0', 'S': '2.0'}]",74.6,%,None
Na0.44MnO2,"[{'Na': '0.44', 'Mn': '1.0', 'O': '2.0'}]",99.1,%,None
SnSb,"[{'Sn': '1.0', 'Sb': '1.0'}]",99,%,None
V0.8Sn0.2O2,"[{'V': '0.8', 'Sn': '0.2', 'O': '2.0'}]",99,%,None
HC-HCl,"[{'H': '1.0', 'C': '1.0'}]",72,%,None
Cu2O,"[{'Cu': '2.0', 'O': '1.0'}]",66.1,%,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",100,%,None
O3-type oxide Na1.2Ni0.2Mn0.2Ru0.,"[{'Na': '1.2', 'Ni': '0.2', 'Mn': '0.2', 'Ru': '0.4', 'O': '2.0'}]",99.7,%,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",100,%,None
PMo12 @ FeBTC-3,"[{'P': '1.0', 'Mo': '12.0'}]",13.18,%,None
10-cycle and 20-cycle Al2O3,"[{'Al': '2.0', 'O': '3.0'}]",90,%,None
CaF2-coated LiNi0.8Co0.1Mn0.1O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.1', 'Mn': '0.1', 'O': '2.0'}]",86.42,%,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",72.1,%,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",100,%,None
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",23.4,%,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",100,%,None
Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",95.9,%,None
Ge / MoS2,"[{'Ge': '1.0'}, {'Mo': '1.0', 'S': '2.0'}]",79,%,None
NiCo2O4 / C,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}, {'C': '1.0'}]",82.3,%,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",98.6,%,None
Sn4P3 @ C,"[{'Sn': '4.0', 'P': '3.0'}, {'C': '1.0'}]",70,%,None
Li2Na2Ti5.9Zr0.1O14,"[{'Li': '2.0', 'Na': '2.0', 'Ti': '5.9', 'Zr': '0.1', 'O': '14.0'}]",95.3,%,None
Li / LiFePO4,"[{'Li': '1.0'}, {'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",100,%,None
Si / TiFeSi2,"[{'Si': '1.0'}, {'Ti': '1.0', 'Fe': '1.0', 'Si': '2.0'}]",99.5,%,None
NiMn2O4,"[{'Ni': '1.0', 'Mn': '2.0', 'O': '4.0'}]",80.6,%,None
MoS2 / C,"[{'Mo': '1.0', 'S': '2.0'}, {'C': '1.0'}]",70,%,None
SnS2 / G-As,"[{'Sn': '1.0', 'S': '2.0'}]",92,%,None
Zn0.9Ni0.025In0.075,"[{'Zn': '0.9', 'Ni': '0.025', 'In': '0.075'}]",98,%,Anod
MnOx,"[{'Mn': '1.0', 'O': 'x'}]",71.1,%,None
MoS2-G-C,"[{'Mo': '1.0', 'S': '2.0'}]",51.2,%,None
Iron sulfide,"[{'Fe': '2.0', 'S': '3.0'}]",30,%,None
Li / Li[Ni13Co13Mn13]O2,"[{'Li': '1.0'}, {'Li': '1.0', 'Ni': '13.0', 'Co': '13.0', 'Mn': '13.0', 'O': '2",99,%,None
MoS2 / S,"[{'Mo': '1.0', 'S': '2.0'}, {'S': '1.0'}]",90,%,None
Li1.2Ni0.2Mn0.6O2,"[{'Li': '1.2', 'Ni': '0.2', 'Mn': '0.6', 'O': '2.0'}]",96.6,%,None
Li(Ni0.5Co0.2Mn0.3)0.992Nd0.008O2,"[{'Ni': '0.496', 'Co': '0.1984', 'Mn': '0.2976', 'Li': '1.0', 'Nd': '0.008', 'O",65.9,%,None
Li2S,"[{'Li': '2.0', 'S': '1.0'}]",100,%,None
SiO2,"[{'Si': '1.0', 'O': '2.0'}]",95,%,None
Li3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}, {'C': '1.0'}]",93.3,%,None
Cu-doped LiNi0.5Mn1.5−xCuxO4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5-x', 'Cu': 'x', 'O': '4.0'}]",86.3,%,None
Fe3BO5,"[{'Fe': '3.0', 'B': '1.0', 'O': '5.0'}]",75,%,None
Na2Li2Ti6O14,"[{'Na': '2.0', 'Li': '2.0', 'Ti': '6.0', 'O': '14.0'}]",42.3,%,None
BC2N,"[{'B': '1.0', 'C': '2.0', 'N': '1.0'}]",100,%,None
PC2300,"[{'P': '1.0', 'C': '2300.0'}]",18.2,%,None
MoSe2–NiSe–NiSe2,"[{'Mo': '1.0', 'Se': '2.0'}]",76,%,None
NiO–Ni / natural graphite,"[{'Ni': '1.0', 'O': '1.0'}]",75.9,%,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",100,%,None
CdFe2O4,"[{'Cd': '1.0', 'Fe': '2.0', 'O': '4.0'}]",98,%,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",5,%,None
Co / (NiCo)Se2,"[{'Co': '1.0'}, {'Ni': '1.0', 'Co': '1.0', 'Se': '2.0'}]",75.8,%,None
TiO2-B nanoribbons,"[{'Ti': '1.0', 'O': '2.0'}]",98.4,%,None
FeF3,"[{'Fe': '1.0', 'F': '3.0'}]",72,%,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",97,%,None
TiO2 @ Ti3C2Tx,"[{'Ti': '1.0', 'O': '2.0'}]",99.98,%,None
SiO,"[{'Si': '1.0', 'O': '1.0'}]",68.7,%,None
Li / LiFePO4,"[{'Li': '1.0'}, {'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",87.3,%,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",99.5,%,None
MnCo2O4.5,"[{'Mn': '1.0', 'Co': '2.0', 'O': '4.5'}]",72,%,Anod
Sn3O4,"[{'Sn': '3.0', 'O': '4.0'}]",97,%,Anod
ZrO2,"[{'Zr': '1.0', 'O': '2.0'}]",100,%,None
CeO2 @ C-14,"[{'Ce': '1.0', 'O': '2.0'}]",58.2,%,None
Al2O3,"[{'Al': '2.0', 'O': '3.0'}]",90,%,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",100,%,None
Sn4P3,"[{'Sn': '4.0', 'P': '3.0'}]",85.5,%,None
NaVO2,"[{'Na': '1.0', 'V': '1.0', 'O': '2.0'}]",90,%,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",83.7,%,None
Li3V2−xSnx(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2-x', 'Sn': 'x'}, {'C': '1.0'}]",98.7,%,None
Si @ Nb2O5,"[{'Si': '1.0'}, {'Nb': '2.0', 'O': '5.0'}]",99,%,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",38,%,None
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",99,%,None
Fe3O4 / C-500,"[{'Fe': '3.0', 'O': '4.0'}]",80,%,None
LiNO3,"[{'Li': '1.0', 'N': '1.0', 'O': '3.0'}]",99.99,%,None
Polyvinylidene fluoride,"[{'C': '2.0', 'H': '2.0', 'F': '2.0'}]",72.3,%,None
BaLi2Ti6O14,"[{'Ba': '1.0', 'Li': '2.0', 'Ti': '6.0', 'O': '14.0'}]",51.1,%,None
Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",96.4,%,None
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",97,%,None
MgH2-LiBH4-VGCF,"[{'Mg': '1.0', 'H': '2.0'}]",99.5,%,None
CoFe2O4,"[{'Co': '1.0', 'Fe': '2.0', 'O': '4.0'}]",78.3,%,None
MnO / N-PCNTs,"[{'Mn': '1.0', 'O': '1.0'}]",65.4,%,Anod
H2Ti3O7,"[{'H': '2.0', 'Ti': '3.0', 'O': '7.0'}]",40.3,%,None
Na4Fe3(PO4)2(P2O7),"[{'P': '4.0', 'O': '15.0', 'Na': '4.0', 'Fe': '3.0'}]",99.5,%,Cath
Fe2O3 / NiO,"[{'Fe': '2.0', 'O': '3.0'}, {'Ni': '1.0', 'O': '1.0'}]",83.3,%,None
MoSe2 / rGO,"[{'Mo': '1.0', 'Se': '2.0'}]",54,%,None
Mn3O4-G,"[{'Mn': '3.0', 'O': '4.0'}]",52.59,%,None
MoC / CNF,"[{'Mo': '1.0', 'C': '1.0'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",58.7,%,None
Na3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}]",42,%,None
Al2O3,"[{'Al': '2.0', 'O': '3.0'}]",80,%,None
Lithium polysulfide,"[{'Li': '2.0', 'S': '8.0'}]",97,%,None
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",81.9,%,None
GeP5 / C,"[{'Ge': '1.0', 'P': '5.0'}, {'C': '1.0'}]",100,%,Anod
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",60.6,%,None
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",98,%,None
Li / LiNi0.96Co0.04O2,"[{'Li': '1.0'}, {'Li': '1.0', 'Ni': '0.96', 'Co': '0.04', 'O': '2.0'}]",88,%,None
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",85,%,Cath
AlCl3,"[{'Al': '1.0', 'Cl': '3.0'}]",77.2,%,None
SiO0.26 / hard-carbon,"[{'Si': '1.0', 'O': '0.26'}]",78,%,None
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",99.25,%,None
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",97.3,%,None
70V2O5–30P2O5,"[{'V': '2.0', 'O': '5.0'}]",64.3,%,None
Li1.95Mg0.05Na2Ti6O14,"[{'Li': '1.95', 'Mg': '0.05', 'Na': '2.0', 'Ti': '6.0', 'O': '14.0'}]",97.6,%,None
K2CO3,"[{'K': '2.0', 'C': '1.0', 'O': '3.0'}]",45,%,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",96.2,%,None
ZnS,"[{'Zn': '1.0', 'S': '1.0'}]",91.3,%,None
TiO2(B)-BH,"[{'B': '1.0', 'Ti': '1.0', 'O': '2.0'}]",80,%,None
Li2S,"[{'Li': '2.0', 'S': '1.0'}]",90,%,None
ZnO / MnO2,"[{'Zn': '1.0', 'O': '1.0'}, {'Mn': '1.0', 'O': '2.0'}]",98,%,None
CoSe2 / Mo2C / C,"[{'Co': '1.0', 'Se': '2.0'}, {'Mo': '2.0', 'C': '1.0'}, {'C': '1.0'}]",56.6,%,None
Co3O4–Ni @ Cu,"[{'Co': '3.0', 'O': '4.0'}, {'Cu': '1.0'}]",71,%,Anod
Dimethylformamide,"[{'C': '3.0', 'H': '7.0', 'O': '1.0', 'N': '1.0'}]",98,%,None
Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",82,%,None
Pb(NO3)2 / CNT,"[{'N': '2.0', 'O': '6.0', 'Pb': '1.0'}]",94.2,%,None
Sodium borate,"[{'Na': '3.0', 'B': '1.0', 'O': '3.0'}]",68.1,%,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",87.8,%,None
Cu / Si,"[{'Cu': '1.0'}, {'Si': '1.0'}]",99,%,None
Fe0.4Mn0.4Co0.2C2O4·2H2O,"[{'Fe': '0.4', 'Mn': '0.4', 'Co': '0.2', 'C': '2.0', 'O': '4.0'}]",80.9,%,None
NiSi,"[{'Ni': '1.0', 'Si': '1.0'}]",99.8,%,None
Mn3O4,"[{'Mn': '3.0', 'O': '4.0'}]",71,%,None
Urea,"[{'N': '2.0', 'H': '4.0', 'C': '1.0', 'O': '1.0'}]",34.8,%,None
LiFOP,"[{'Li': '1.0', 'F': '1.0', 'O': '1.0', 'P': '1.0'}]",87,%,None
Li2SO4,"[{'Li': '2.0', 'S': '1.0', 'O': '4.0'}]",94,%,None
Li-doped NiO,"[{'Ni': '1.0', 'O': '1.0'}]",63.2,%,None
NiSe2,"[{'Ni': '1.0', 'Se': '2.0'}]",80,%,None
Co2NiSe4,"[{'Co': '2.0', 'Ni': '1.0', 'Se': '4.0'}]",100,%,None
SnOx @ C / rGO,"[{'Sn': '1.0', 'O': 'x', 'C': '1.0'}]",99.5,%,None
Li4Ti5O12 / Carbon,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",100,%,None
SnS2 @ PANI,"[{'Sn': '1.0', 'S': '2.0'}]",69.4,%,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",92.1,%,None
Nickel oxide,"[{'Ni': '2.0', 'O': '3.0'}]",97.86,%,None
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",84,%,None
Zn(II),"[{'I': '2.0', 'Zn': '1.0'}]",70,%,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",99.99,%,None
Sn87Co13,"[{'Sn': '87.0', 'Co': '13.0'}]",85,%,None
Li1.2Mn0.54Ni0.13Co0.13O2,"[{'Li': '1.2', 'Mn': '0.54', 'Ni': '0.13', 'Co': '0.13', 'O': '2.0'}]",82.5,%,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",98,%,None
SnO2 / CNTs-75,"[{'Sn': '1.0', 'O': '2.0'}]",71.36,%,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",74.9,%,None
LiNO3 / DMSO,"[{'Li': '1.0', 'N': '1.0', 'O': '3.0'}]",85,%,None
Na2Li2Ti6O14,"[{'Na': '2.0', 'Li': '2.0', 'Ti': '6.0', 'O': '14.0'}]",65.1,%,None
H2SO4,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",82.3,%,None
V5S8 / C,"[{'V': '5.0', 'S': '8.0'}, {'C': '1.0'}]",99,%,None
MnO / C‖CNS Li-ion,"[{'Mn': '1.0', 'O': '1.0'}]",100,%,None
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",92,%,Anod
TiNb2O7,"[{'Ti': '1.0', 'Nb': '2.0', 'O': '7.0'}]",100,%,None
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",80.4,%,None
FeCuSi,"[{'Fe': '1.0', 'Cu': '1.0', 'Si': '1.0'}]",91,%,None
Mn3O4,"[{'Mn': '3.0', 'O': '4.0'}]",98,%,None
Ni11(HPO3)8(OH)6 / rGO,"[{'H': '14.0', 'P': '8.0', 'O': '30.0', 'Ni': '11.0'}]",77,%,None
